Vendor_ID,Invoice_Amount,Tax_Amount,Total_Amount,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag,Credit_Period_Days,Is_Late_Payment,Payment_Status_Paid,Payment_Status_Pending,Payment_Status_Rejected,Transaction_Type_Credit,Transaction_Type_Credit Note,Transaction_Type_Debit Note,Transaction_Type_Invoice,Risk_Level,Binary_Risk_Flag
254,87109.0,13921.33,94515.66,5.0,4,3,5.0,40,33960,40.2,1,-293,1,False,True,False,False,False,False,False,2,1
761,95589.0,7048.37,103695.95,4.0,1,3,6.0,33,32792,-23.8,0,4,0,False,False,True,True,False,False,False,0,0
855,99037.0,5118.334999999999,110793.61,25.0,1,3,5.0,22,36208,94.61,1,20,0,False,False,True,False,False,False,False,2,1
79,14391.0,915.76,15310.62,25.0,1,3,10.0,28,2235,9.41,0,-149,1,False,False,False,False,False,False,True,0,0
332,67166.0,8542.12,72885.96,15.0,4,3,5.0,33,43899,5.52,1,-81,1,False,False,True,True,False,False,False,1,0
31,95603.0,13355.41,112360.33,22.0,4,0,10.0,24,41779,-40.38,0,67,1,False,False,True,False,False,False,True,0,0
277,75315.0,12303.52,84666.64,10.0,1,2,10.0,50,47925,91.27,0,-112,0,False,True,False,False,True,False,False,0,0
206,69119.0,11500.94,80219.72,20.0,1,2,10.0,43,41042,64.47,0,-107,1,False,True,False,False,False,False,True,0,0
434,17448.0,2212.78,18500.69,7.0,5,0,5.0,12,17462,-18.94,0,94,0,False,False,False,False,True,False,False,0,0
536,59373.0,3284.05,62574.85,13.0,5,0,3.0,33,22559,1.93,0,4,1,False,False,True,False,False,False,False,0,0
272,80872.0,5714.05,85664.44,15.0,2,1,10.0,30,25618,-27.95,0,-256,1,True,False,False,False,False,False,False,0,0
725,50334.0,1636.12,33051.15,17.0,2,3,8.0,48,44674,61.02,1,-17,1,False,False,False,False,True,False,False,1,0
324,51477.0,9256.36,60730.75,18.0,5,4,9.0,44,30254,-9.07,1,135,1,False,True,False,False,False,False,True,1,0
53,13531.0,938.71,14453.76,12.0,5,1,6.0,2,25223,-43.4,1,300,0,False,True,False,False,False,True,False,1,0
681,30492.0,5118.334999999999,34929.17,14.0,2,3,3.0,24,48103,-49.84,0,77,1,False,True,False,False,False,False,True,0,0
110,49077.0,3554.95,55844.71,5.0,2,1,4.0,23,5715,93.64,1,98,0,False,False,True,False,False,False,True,1,0
818,35973.0,5118.334999999999,38686.28,16.0,4,2,4.0,44,49220,-37.04,0,127,1,True,False,False,False,True,False,False,0,0
856,59736.0,5771.5,64817.16,5.0,4,1,5.0,8,30609,18.79,0,-125,0,False,True,False,False,True,False,False,0,0
872,32127.0,2251.79,35792.86,16.0,3,2,7.0,44,16541,29.61,1,-76,0,False,False,True,True,False,False,False,1,0
295,71533.0,9361.62,81856.1,15.0,2,4,8.0,44,49194,-1.98,0,55,0,False,False,True,True,False,False,False,0,0
256,76494.0,6186.03,83027.21,28.0,3,0,3.0,4,28896,16.01,0,-145,1,False,False,False,False,False,False,True,0,0
444,2755.0,196.79,3234.72,0.0,2,1,5.0,25,1751,21.84,0,51,1,False,False,False,False,False,False,True,0,0
283,92781.0,15880.52,102885.14,29.0,2,0,5.0,12,15113,11.42,1,39,1,True,False,False,False,False,False,True,2,1
550,25520.0,3795.23,29415.55,2.0,3,1,2.0,6,22692,68.12,1,45,1,True,False,False,False,False,True,False,1,0
434,77106.0,10904.77,85459.99,15.0,5,4,7.0,31,40125,45.75,0,5,1,False,True,False,True,False,False,False,0,0
0,5863.0,839.51,6916.87,16.0,1,0,7.0,6,11644,-5.12,1,204,0,False,False,True,True,False,False,False,1,0
433,33675.0,3410.93,36887.16,27.0,5,0,2.0,4,18865,-19.36,0,-130,0,False,True,False,False,False,False,True,0,0
99,53803.0,7438.95,56918.1,22.0,3,0,5.0,43,19251,9.77,1,188,0,False,False,True,False,False,False,True,1,0
873,4129.0,283.05,4761.95,14.0,1,0,1.0,12,31830,-29.71,1,18,1,False,False,False,True,False,False,False,1,0
429,84184.0,13315.17,97040.05,4.0,2,1,8.0,49,26594,87.4,0,75,0,True,False,False,False,False,False,True,0,0
97,53639.0,4605.54,60274.4,23.0,5,0,10.0,36,33948,68.81,1,1,1,False,True,False,False,False,False,False,1,0
762,5840.0,589.1,6136.13,2.0,3,4,6.0,24,33580,57.49,0,-71,0,False,False,True,False,False,False,True,0,0
806,44157.0,2270.85,48192.54,18.0,1,4,1.0,38,49577,38.45,0,116,0,False,False,True,False,False,True,False,0,0
650,99907.0,6728.09,117164.1,3.0,2,2,7.0,30,4982,0.49,0,-20,1,True,False,False,False,True,False,False,0,0
443,50334.0,5561.04,95541.38,5.0,4,0,6.0,8,26554,-26.47,0,-22,0,False,False,False,False,False,False,False,0,0
873,769.0,89.46,860.83,9.0,4,2,6.0,48,5639,30.35,1,-126,0,False,False,True,False,False,True,False,1,0
0,91302.0,7796.13,99484.65,24.0,5,3,2.0,46,4484,45.13,0,-200,1,False,True,False,False,False,False,False,0,0
240,20350.0,1644.12,22084.16,1.0,1,3,1.0,22,41917,-37.8,1,123,1,False,False,True,False,False,False,True,1,0
382,78216.0,8847.97,84694.52,7.0,3,2,8.0,47,43051,-39.2,1,-40,0,True,False,False,False,False,False,False,2,1
338,701.0,83.83,818.74,11.0,1,0,10.0,30,34263,58.34,1,-147,1,False,False,True,False,False,False,True,1,0
319,16897.0,2938.03,18157.52,10.0,2,1,3.0,41,40135,98.27,0,-60,1,False,False,True,True,False,False,False,0,0
321,91477.0,5762.9,104997.48,14.0,5,0,8.0,40,6025,65.54,1,-239,1,True,False,False,False,True,False,False,2,1
391,6637.0,442.53,7104.21,12.0,2,3,1.0,35,7585,16.95,1,169,0,False,False,False,False,False,False,True,1,0
285,62694.0,9570.38,70912.93,15.0,4,1,9.0,44,14862,68.28,1,-177,1,False,True,False,False,False,False,True,1,0
123,77958.0,12961.46,82331.12,5.0,4,3,7.0,21,25310,-16.76,0,67,1,False,False,True,False,False,False,True,0,0
691,69399.0,7923.33,73061.69,0.0,4,0,3.0,47,10683,11.46,1,142,0,False,False,True,False,False,True,False,1,0
291,4877.0,821.64,5428.86,6.0,2,4,7.0,17,43652,-28.27,1,91,0,False,False,False,False,False,False,True,1,0
298,64168.0,8773.59,72791.52,16.0,3,0,2.0,46,7565,93.17,1,-150,1,False,False,True,False,False,False,True,1,0
769,75838.0,13615.74,86527.44,29.0,1,0,1.0,46,38668,15.37,1,197,0,False,True,False,False,True,False,False,2,1
229,63427.0,5082.58,73390.18,8.0,4,0,10.0,42,21141,-31.68,1,-88,1,False,True,False,False,False,False,True,1,0
511,91359.0,5395.96,96539.93,2.0,3,4,6.0,5,30384,-10.14,1,267,0,False,False,False,True,False,False,False,2,1
188,44101.0,3557.48,50029.0,17.0,3,0,9.0,48,2556,-32.77,1,-179,1,False,False,True,True,False,False,False,1,0
202,25283.0,3770.18,27413.71,14.0,3,3,5.0,30,20730,84.48,1,-21,0,False,False,False,False,False,False,True,1,0
93,60858.0,9540.89,68628.31,20.0,5,1,4.0,15,37043,-6.2,0,213,0,False,False,True,False,False,False,True,0,0
493,50334.0,4250.8,55585.07,13.0,4,0,9.0,6,39280,82.8,1,95,0,True,False,False,False,False,True,False,1,0
456,71068.0,11581.05,78550.04,14.0,1,1,6.0,24,26151,1.01,1,24,1,False,False,True,True,False,False,False,1,0
769,80658.0,10841.07,93710.93,3.0,2,1,7.0,49,31560,28.93,0,-190,1,True,False,False,True,False,False,False,0,0
433,50334.0,5548.3,71570.3,5.0,5,0,2.0,21,18218,50.21,0,-48,0,False,False,False,False,False,False,True,0,0
509,82570.0,13336.77,94617.91,26.0,3,4,5.0,17,6008,60.76,0,-173,1,False,False,False,False,False,False,True,0,0
413,29088.0,4054.23,33193.62,15.0,3,0,2.0,49,26613,79.03,0,-22,0,False,True,False,False,False,False,True,0,0
213,74642.0,12955.58,85189.09,0.0,2,0,7.0,14,27346,32.4,0,-175,0,False,False,False,False,False,True,False,0,0
551,20547.0,1629.72,22142.09,14.0,5,4,10.0,23,41045,-27.25,0,5,1,False,True,False,False,False,True,False,0,0
627,82069.0,4916.44,86797.06,20.0,4,2,6.0,15,25418,-40.81,0,164,0,False,True,False,True,False,False,False,0,0
156,71599.0,4863.83,83296.15,17.0,2,0,6.0,49,17866,38.13,0,225,0,False,False,False,False,True,False,False,0,0
629,24829.0,1667.38,26537.38,21.0,5,1,9.0,13,37167,-7.54,0,-241,1,False,True,False,False,False,False,False,0,0
30,4431.0,598.84,4785.27,11.0,5,0,2.0,28,28938,36.03,0,6,0,False,False,False,False,False,False,False,0,0
568,7584.0,997.59,8117.82,25.0,5,0,5.0,17,35581,-37.87,1,88,0,True,False,False,False,False,True,False,1,0
254,81110.0,10769.53,89768.04,15.0,3,1,9.0,38,7550,-39.21,1,124,1,False,False,False,False,False,False,True,2,1
455,63816.0,10797.94,70148.27,20.0,1,0,6.0,22,38619,87.33,0,-84,1,False,False,False,False,False,False,True,0,0
629,18841.0,2065.05,20387.74,8.0,4,0,7.0,49,44993,52.32,0,120,0,False,True,False,False,False,False,True,0,0
808,20753.0,1531.66,22887.55,29.0,2,4,4.0,29,46906,36.92,0,122,0,False,False,False,True,False,False,False,0,0
233,54994.0,8959.39,63224.06,15.0,1,0,5.0,21,30932,-36.07,0,-61,1,True,False,False,False,True,False,False,0,0
139,51871.0,2633.16,57180.48,1.0,1,2,2.0,25,6379,-21.77,1,-142,1,False,True,False,False,True,False,False,1,0
330,61862.0,5435.42,70034.21,22.0,3,0,8.0,5,18577,62.71,1,-249,0,False,False,False,False,False,False,True,1,0
711,51922.0,7600.47,55853.91,9.0,1,1,8.0,7,28285,60.56,1,95,0,False,False,False,False,False,False,True,1,0
822,44798.0,7093.05,47628.02,14.0,5,0,5.0,26,25406,37.39,1,-178,1,False,False,True,False,False,False,False,1,0
171,51218.0,3924.59,58866.11,8.0,3,0,2.0,30,47566,25.11,0,48,0,True,False,False,True,False,False,False,0,0
56,50334.0,7019.58,105573.34,13.0,2,1,1.0,13,17717,34.82,1,1,1,False,False,True,False,False,False,False,2,1
575,28302.0,5118.334999999999,31464.42,15.0,1,1,1.0,9,41088,18.31,1,238,0,False,True,False,False,False,False,True,1,0
298,49273.0,5021.6,54245.72,12.0,3,1,8.0,32,12980,-33.0,0,108,0,True,False,False,False,False,False,True,0,0
563,73725.0,9245.63,79051.09,5.0,5,1,10.0,37,20019,81.22,1,-102,1,False,False,True,True,False,False,False,1,0
513,13591.0,2284.47,14426.08,7.0,3,1,2.0,33,48574,14.48,1,64,0,False,False,False,False,False,False,True,1,0
767,16590.0,1941.47,17868.39,4.0,4,0,8.0,33,20213,-27.29,0,89,1,True,False,False,False,False,False,False,0,0
831,84285.0,10379.57,92078.44,3.0,3,1,1.0,12,47464,87.07,0,215,1,False,True,False,False,False,True,False,0,0
215,22106.0,2559.52,25928.66,22.0,4,4,8.0,4,43233,92.32,0,190,0,False,False,False,False,False,True,False,0,0
415,19133.0,2577.05,21594.9,8.0,2,0,2.0,43,17209,25.34,0,-317,1,False,False,True,False,False,False,True,0,0
99,27870.0,2663.81,32139.34,7.0,4,0,1.0,15,33363,-7.46,1,178,0,False,False,False,False,False,True,False,1,0
473,75458.0,5976.6,80535.51,14.0,2,1,10.0,16,6955,-14.03,1,141,0,False,False,False,False,False,False,True,1,0
351,34947.0,3718.49,40827.19,27.0,5,0,9.0,28,38230,39.32,0,101,0,False,False,True,False,True,False,False,0,0
175,50334.0,2562.72,21324.15,21.0,1,0,3.0,3,12005,93.63,1,59,0,False,False,True,False,True,False,False,1,0
695,56468.0,4352.19,64257.28,19.0,3,3,9.0,2,14136,18.86,0,250,0,True,False,False,False,False,False,False,0,0
71,95191.0,14081.63,105591.97,22.0,5,1,8.0,4,14800,89.01,0,-151,1,False,False,True,False,True,False,False,0,0
550,1571.0,232.21,1799.99,15.0,5,0,4.0,9,17674,39.95,0,40,1,True,False,False,False,False,False,True,0,0
159,8745.0,1357.38,9267.05,7.0,1,3,1.0,7,24236,86.74,1,146,0,True,False,False,False,True,False,False,1,0
728,17080.0,1534.81,19242.29,24.0,3,1,4.0,28,21569,22.51,1,39,0,True,False,False,False,False,False,False,1,0
438,93035.0,9811.31,105357.3,15.0,4,2,8.0,18,45408,-11.32,0,-2,1,False,True,False,False,True,False,False,0,0
27,99127.0,10285.73,114301.58,15.0,3,2,10.0,14,6525,96.28,0,-172,1,True,False,False,False,False,False,True,0,0
614,47857.0,5118.334999999999,50695.87,14.0,1,0,10.0,26,47182,-34.27,0,162,0,False,False,True,False,False,False,True,0,0
670,76933.0,5173.65,89878.27,0.0,3,1,6.0,44,49718,25.09,0,-83,1,False,False,True,False,False,False,True,0,0
729,84851.0,11156.71,91328.77,26.0,2,1,6.0,9,17244,-38.55,1,270,0,False,False,False,False,False,False,True,2,1
558,38737.0,6911.1,42485.18,6.0,2,0,1.0,28,42694,60.69,1,-33,1,False,True,False,False,False,False,True,1,0
886,88556.0,14767.94,94302.23,1.0,1,1,4.0,41,17280,73.83,0,72,0,True,False,False,False,False,True,False,0,0
733,60055.0,3074.82,67452.6,0.0,5,3,9.0,33,31754,26.27,1,91,0,False,False,False,False,True,False,False,1,0
745,60782.0,4256.4,69336.39,8.0,4,0,7.0,1,26159,-23.94,1,-172,1,False,False,False,True,False,False,False,1,0
6,18715.0,3226.64,20958.13,11.0,2,4,4.0,19,38471,-41.4,1,94,0,True,False,False,True,False,False,False,1,0
859,84458.0,4483.04,97979.86,25.0,1,3,9.0,43,16375,70.22,1,-186,1,False,True,False,False,False,False,True,2,1
571,66956.0,10673.9,73032.88,21.0,3,0,6.0,7,41166,-37.49,0,-77,1,False,False,True,False,False,False,True,0,0
284,39534.0,2084.69,45377.16,2.0,1,3,1.0,20,28033,64.11,0,-27,0,False,False,True,False,False,False,True,0,0
149,35715.0,3536.82,40713.91,28.0,5,0,1.0,7,14291,-39.46,0,35,1,False,False,True,False,False,False,True,0,0
231,12497.0,1930.88,14267.37,28.0,4,1,10.0,9,21148,69.67,1,209,0,False,True,False,False,False,False,False,1,0
632,82080.0,13569.24,92324.25,7.0,5,4,1.0,36,4101,22.56,0,-65,0,False,False,False,False,False,False,True,0,0
685,10101.0,1021.52,10780.18,7.0,5,0,6.0,16,21689,76.47,0,80,1,False,False,True,False,True,False,False,0,0
440,152304.125,5286.7,84662.86,17.0,5,0,2.0,42,46178,83.74,1,-275,1,False,True,False,False,False,False,True,2,1
384,50334.0,2646.8,16445.32,25.0,3,0,6.0,22,39949,38.9,1,-184,1,False,False,True,False,False,False,True,1,0
140,1710.0,142.47,1889.09,19.0,1,2,4.0,3,4064,-30.85,1,43,0,False,False,True,False,True,False,False,1,0
425,50334.0,6037.56,76011.56,12.0,4,3,5.0,40,19469,92.64,1,-264,1,False,False,False,False,False,True,False,1,0
3,95609.0,10253.94,104642.86,13.0,2,0,2.0,15,45175,9.67,1,-158,1,False,False,False,False,False,True,False,2,1
374,73229.0,5118.334999999999,80946.54,6.0,3,1,4.0,15,13813,-29.3,1,54,0,False,False,True,False,False,True,False,1,0
47,52762.0,8738.75,60034.84,11.0,4,0,10.0,9,21910,88.71,1,243,0,False,False,True,False,False,True,False,1,0
564,96631.0,7422.84,109809.99,23.0,4,2,8.0,2,12658,80.14,0,-21,1,False,False,False,False,True,False,False,0,0
368,92892.0,11366.01,105206.22,1.0,1,3,6.0,8,1114,31.17,1,-131,1,False,False,True,False,False,True,False,2,1
53,34627.0,6131.18,37124.32,15.0,1,3,7.0,48,22849,97.26,1,75,0,False,False,False,False,False,True,False,1,0
899,87205.0,9315.64,95458.42,12.0,4,0,5.0,20,36475,-13.65,1,25,0,False,False,False,False,False,False,False,2,1
206,28210.0,4245.15,31121.21,5.0,3,1,8.0,26,20708,-3.22,1,-245,1,False,False,True,False,False,False,False,1,0
700,11438.0,1454.9,13236.83,2.0,2,1,6.0,7,1518,30.87,1,-230,1,False,False,False,False,False,True,False,1,0
412,29854.0,3352.55,31493.0,7.0,4,3,4.0,30,34965,56.2,0,-11,0,False,False,False,False,False,False,True,0,0
170,57637.0,10139.71,60712.47,25.0,5,0,2.0,33,42410,-6.52,1,302,0,False,False,True,False,False,False,True,1,0
579,63400.0,9273.87,67938.15,20.0,5,4,6.0,46,26085,-24.32,0,60,1,False,False,True,True,False,False,False,0,0
609,89484.0,14085.26,100987.64,19.0,5,4,5.0,2,26043,35.36,1,141,1,False,True,False,False,True,False,False,2,1
114,99109.0,5118.334999999999,116751.11,7.0,1,0,1.0,43,1272,53.69,0,110,1,False,False,True,False,False,True,False,0,0
678,88207.0,6183.77,102541.46,30.0,4,2,2.0,14,33093,12.3,0,184,1,False,False,True,False,False,False,True,0,0
91,19935.0,1313.71,21445.26,4.0,5,3,8.0,7,36021,15.73,1,-19,1,False,False,True,False,False,True,False,1,0
728,70753.0,9343.86,76918.64,3.0,4,0,1.0,6,17806,43.37,0,-109,1,False,False,False,True,False,False,False,0,0
14,92648.0,7102.21,101732.8,11.0,3,0,10.0,43,2041,98.04,1,-32,1,False,False,False,False,False,False,False,2,1
726,40333.0,5604.23,43222.42,8.0,1,0,7.0,29,39020,67.73,0,-207,1,False,False,False,False,True,False,False,0,0
758,19434.0,1462.39,21571.56,6.0,1,0,6.0,23,31630,63.81,1,187,1,False,False,True,True,False,False,False,1,0
678,68154.0,8560.8,77375.0,3.0,2,1,9.0,4,40208,-13.69,0,198,0,True,False,False,False,True,False,False,0,0
734,17581.0,1971.37,20058.18,30.0,5,0,3.0,11,41616,-46.89,0,120,1,False,False,True,False,False,False,True,0,0
618,35578.0,6372.11,40480.31,14.0,2,2,4.0,45,39394,86.96,0,237,0,False,False,True,True,False,False,False,0,0
309,18495.0,2589.97,20924.88,1.0,4,1,10.0,32,41462,38.45,0,39,0,False,False,True,False,False,False,False,0,0
578,20782.0,1250.02,24262.28,4.0,3,1,6.0,29,33342,84.48,1,-212,1,False,False,True,True,False,False,False,1,0
68,70982.0,10534.87,76007.78,9.0,2,4,4.0,50,20019,58.98,0,1,1,True,False,False,False,False,False,True,0,0
786,84973.0,6199.9,100251.19,15.0,4,3,2.0,5,49017,67.96,1,5,0,False,False,True,False,False,True,False,2,1
196,87935.0,7936.06,99869.21,25.0,3,3,6.0,50,29680,54.09,0,6,1,False,True,False,False,False,True,False,0,0
820,67461.0,8228.76,79464.9,2.0,3,0,9.0,8,33712,36.04,0,-87,0,False,False,False,False,True,False,False,0,0
389,67225.0,4388.37,72509.08,15.0,4,0,8.0,21,17112,-34.74,1,-106,1,True,False,False,False,False,False,True,1,0
348,90851.0,6795.5,96919.51,24.0,5,4,2.0,28,7282,-33.4,1,17,1,False,True,False,False,False,False,False,2,1
223,8250.0,1422.08,9423.77,8.0,5,0,5.0,40,47404,42.3,1,39,0,False,False,True,False,False,False,False,1,0
272,31412.0,3136.75,36950.19,30.0,2,0,9.0,23,33450,-49.78,0,-22,1,True,False,False,False,False,False,True,0,0
40,54007.0,8082.15,58996.26,24.0,5,3,9.0,30,1850,-39.02,0,-8,1,False,False,False,False,False,False,True,0,0
801,64186.0,5134.22,72815.72,6.0,5,4,2.0,12,32662,20.37,0,-31,0,False,False,True,False,False,False,True,0,0
406,50334.0,12120.54,93456.44,25.0,3,4,3.0,18,23799,91.41,0,223,0,False,False,False,False,False,False,True,0,0
343,23538.0,5118.334999999999,26447.8,22.0,2,2,8.0,9,44666,-0.76,1,123,0,False,True,False,False,False,True,False,1,0
881,98569.0,7328.42,106659.15,5.0,5,0,4.0,37,13744,-45.66,0,-69,1,False,False,True,False,False,True,False,0,0
418,77834.0,6136.69,87969.31,22.0,2,1,7.0,29,16896,6.54,0,-241,1,False,False,True,False,False,False,False,0,0
529,29820.0,2262.88,31473.68,15.0,4,1,1.0,24,42614,0.81,0,124,0,False,False,False,True,False,False,False,0,0
109,49306.0,5238.5,55910.12,24.0,3,0,8.0,28,8756,21.72,0,-94,1,False,False,True,False,False,False,False,0,0
331,5640.0,505.48,6386.86,30.0,4,4,10.0,50,49020,9.91,1,-95,1,False,False,True,False,False,False,True,1,0
432,65388.0,8547.35,75177.05,17.0,5,0,10.0,2,12795,-17.8,0,-66,1,False,False,False,True,False,False,False,0,0
490,54092.0,7282.15,63819.82,24.0,2,4,6.0,50,5090,10.26,1,-129,1,True,False,False,False,True,False,False,1,0
864,84240.0,9581.64,99342.34,16.0,4,0,5.0,38,17001,-2.63,1,43,1,False,True,False,False,False,False,False,2,1
417,50334.0,1530.0,25944.37,19.0,5,3,5.0,15,38108,41.8,0,-157,1,False,True,False,False,False,False,False,0,0
32,11631.0,1384.34,12597.96,20.0,5,2,2.0,36,4466,45.03,0,-244,1,False,False,False,False,False,False,False,0,0
837,50909.0,3023.06,56947.68,0.0,2,2,4.0,9,32470,78.4,0,-275,0,False,False,False,False,False,False,True,0,0
17,40182.0,3206.15,43977.04,24.0,3,1,1.0,30,2867,56.37,1,193,0,False,False,False,False,False,True,False,1,0
571,97864.0,14831.12,108578.41,21.0,3,0,5.0,20,34851,86.42,1,-14,0,False,False,True,False,False,False,True,2,1
652,53485.0,3100.82,59128.71,16.0,3,4,6.0,23,46734,12.71,0,96,0,True,False,False,False,False,True,False,0,0
730,50334.0,1649.09,19694.96,22.0,2,1,7.0,47,8045,-21.07,0,3,0,False,True,False,True,False,False,False,0,0
797,39149.0,2220.41,42639.3,28.0,4,0,8.0,24,9191,82.13,0,-151,1,False,True,False,False,False,False,True,0,0
886,85675.0,5242.97,100431.33,5.0,1,0,6.0,28,12417,91.86,1,-106,1,False,False,True,False,False,False,True,2,1
196,74637.0,5118.334999999999,79120.75,2.0,2,1,7.0,2,37427,90.0,1,51,1,False,False,True,False,False,True,False,1,0
648,51537.0,7701.27,56568.2,9.0,3,0,10.0,15,26931,-17.9,1,-24,0,False,False,False,False,False,False,True,1,0
814,82616.0,8360.95,90936.17,15.0,3,1,6.0,5,25583,-11.15,0,-70,1,False,False,True,True,False,False,False,0,0
27,99176.0,5523.69,106073.93,28.0,5,0,4.0,32,42522,-13.6,1,164,0,False,False,True,False,False,False,True,2,1
312,83809.0,10498.53,97791.44,10.0,1,0,5.0,22,38717,-30.39,0,-171,0,False,True,False,False,False,True,False,0,0
403,5104.0,5118.334999999999,5884.98,25.0,5,4,1.0,24,49616,99.17,1,297,0,False,True,False,True,False,False,False,1,0
786,64241.0,8546.92,73702.74,18.0,5,0,6.0,17,34703,31.87,0,-87,0,False,False,True,False,False,False,True,0,0
346,23254.0,2473.43,25471.76,15.0,1,0,10.0,42,33326,31.01,1,-197,1,False,False,False,False,False,False,True,1,0
276,64848.0,8632.65,69798.36,26.0,2,2,9.0,22,3118,97.74,1,-80,0,False,True,False,False,False,False,True,1,0
582,59895.0,10763.15,69754.69,7.0,3,2,3.0,13,12662,29.88,0,-41,0,False,False,True,False,False,False,True,0,0
774,46497.0,2658.06,50970.86,25.0,3,0,10.0,48,18294,64.31,1,-128,1,False,True,False,False,False,False,False,1,0
236,84470.0,5767.13,89656.0,5.0,3,2,9.0,26,29935,59.67,0,108,1,False,False,True,False,False,False,True,0,0
432,73161.0,8154.81,82056.37,2.0,1,1,10.0,48,33626,-42.68,1,-150,1,False,False,True,False,False,False,False,1,0
618,47919.0,4964.35,50347.84,6.0,2,1,8.0,32,14285,51.02,0,-163,1,False,False,True,False,True,False,False,0,0
439,1555.0,191.43,1736.15,9.0,2,0,5.0,15,15766,50.95,1,-77,1,False,False,True,False,False,True,False,1,0
507,79111.0,4071.36,86316.53,14.0,2,0,8.0,45,17167,20.05,0,-274,1,False,False,True,False,False,True,False,0,0
276,29739.0,3183.73,34765.71,29.0,2,0,1.0,49,6218,-30.08,1,118,0,True,False,False,False,True,False,False,1,0
603,39720.0,6141.67,42245.91,21.0,4,1,5.0,16,32775,-40.94,1,-69,1,True,False,False,False,True,False,False,1,0
45,64450.0,10603.91,71495.67,14.0,4,4,7.0,12,27300,-12.63,1,-196,1,False,False,True,False,False,False,True,1,0
345,22886.0,3620.03,24389.51,6.0,3,0,9.0,11,45320,39.2,0,146,0,False,False,True,False,True,False,False,0,0
65,83637.0,8010.0,94541.26,9.0,1,3,9.0,22,25882,28.17,0,97,1,False,False,True,False,False,True,False,0,0
842,47695.0,5118.334999999999,53504.54,3.0,1,2,6.0,36,21700,-41.01,1,-222,1,False,False,True,False,False,False,False,1,0
824,65391.0,9283.56,68961.38,3.0,5,0,4.0,19,45884,57.48,1,41,1,False,False,False,False,True,False,False,1,0
184,16839.0,1237.82,18168.57,17.0,2,1,7.0,30,24337,64.25,0,-137,1,False,False,False,False,True,False,False,0,0
29,63696.0,10373.69,68376.71,14.0,4,4,10.0,38,14019,37.53,0,-5,1,False,False,True,True,False,False,False,0,0
91,1596.0,89.39,1794.69,6.0,1,0,7.0,35,15647,66.32,1,37,1,False,False,True,False,False,False,True,1,0
257,46705.0,3708.33,51891.12,17.0,1,3,2.0,41,30228,62.27,1,-71,1,False,False,False,False,False,False,True,1,0
1,55368.0,2863.86,58884.55,16.0,1,0,3.0,14,25015,78.58,1,163,1,False,False,True,False,False,False,True,1,0
420,94319.0,6309.79,109579.95,23.0,1,1,6.0,11,44956,44.76,0,-85,1,False,False,False,False,False,True,False,0,0
90,65235.0,8622.46,70358.72,26.0,1,4,1.0,11,13945,74.09,1,-21,1,False,False,True,False,False,False,False,1,0
795,85832.0,8700.27,91012.52,22.0,3,4,4.0,8,48568,-46.87,1,78,0,False,False,True,False,False,False,True,2,1
324,53860.0,9220.17,62854.76,9.0,1,0,6.0,28,38574,58.91,0,-81,1,False,False,True,False,False,True,False,0,0
593,8835.0,1094.22,9540.85,26.0,2,4,5.0,35,49157,81.82,1,-224,1,False,False,False,False,False,True,False,1,0
144,13030.0,1001.69,14766.31,14.0,2,3,2.0,1,15854,48.94,0,52,0,True,False,False,False,False,True,False,0,0
678,56459.0,5483.59,63621.16,22.0,4,1,7.0,18,21522,2.04,1,-104,0,False,True,False,False,False,False,True,1,0
3,71949.0,4415.02,79933.45,14.0,4,0,3.0,27,8314,58.58,0,-35,1,False,False,True,False,False,False,True,0,0
822,49636.0,4126.68,53995.01,9.0,4,1,8.0,13,1239,71.52,0,-46,1,False,True,False,True,False,False,False,0,0
833,0.0,2058.34,22202.31,29.0,1,0,6.0,14,4896,89.23,1,174,0,False,False,False,False,True,False,False,1,0
418,9411.0,1155.29,10411.45,0.0,3,0,9.0,45,28931,-18.41,0,-96,0,False,True,False,False,False,False,False,0,0
868,39234.0,5581.0,42313.97,16.0,1,0,8.0,25,22202,97.26,1,34,0,False,False,False,False,False,False,True,1,0
562,62852.0,8011.22,69331.03,21.0,3,0,4.0,15,8789,23.23,1,-260,0,False,False,False,False,True,False,False,1,0
211,26800.0,3203.41,30133.97,5.0,5,0,8.0,28,14947,53.76,0,-120,1,False,False,False,False,True,False,False,0,0
90,25343.0,3442.18,29200.94,16.0,5,3,7.0,38,47136,-17.49,0,44,0,False,True,False,False,True,False,False,0,0
419,19628.0,1646.04,22010.14,27.0,3,1,4.0,29,8303,59.67,1,-238,0,False,False,False,True,False,False,False,1,0
862,15728.0,1339.21,18538.38,17.0,2,0,1.0,48,39361,32.21,1,259,0,False,False,True,False,False,False,True,1,0
494,19909.0,2206.64,23208.59,19.0,1,1,8.0,25,9489,-45.45,0,-176,0,False,False,False,False,False,False,True,0,0
574,43941.0,2361.66,49584.69,6.0,3,0,4.0,8,2830,8.12,1,83,1,False,False,False,False,True,False,False,1,0
0,7117.0,614.89,8077.59,11.0,2,4,3.0,30,13512,-31.95,1,-51,0,True,False,False,False,False,True,False,1,0
